OBJECTID,ORGANIZATI,UNIT,SUBUNIT,SUBUNIT2,FIREID,FIRENAME,FIRENUMBER,FIRECODE,CAUSE,SPECCAUSE,STATCAUSE,SIZECLASS,SIZECLASSN,PROTECTION,FIREPROTTY,FIRETYPE,YEAR_,STARTDATED,CONTRDATED,OUTDATED,GACC,DISPATCH,GACCN,STATE,STATE_FIPS,FIPS,DLATITUDE,DLONGITUDE,TOTALACRES,TRPGENCAUS,TRPSPECCAU
172455,BLM,AK,AKAFS,,80703,WTK NE 15,0,8556,Natural,0,0,B,2.00000000000,6,26,2,1982,6/26/1982,,6/27/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.86600000000,-162.30290000000,2.00000000000,1,0
172456,BLM,AK,AKAFS,,80704,SSH S 20,0,8557,Natural,0,0,C,3.00000000000,6,16,1,1982,6/26/1982,6/27/1982,6/27/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.94930000000,-166.31940000000,55.00000000000,1,0
172457,BLM,AK,AKAFS,,80705,NNW ORT 80,0,8558,Natural,0,0,B,2.00000000000,1,11,1,1982,6/26/1982,6/26/1982,6/27/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.11630000000,-143.28560000000,1.00000000000,1,0
172458,BLM,AK,AKAFS,,80707,OME N 50,0,8560,Natural,0,0,NR,0.00000000000,1,21,2,1982,6/26/1982,,6/27/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.28260000000,-165.91930000000,0.00000000000,1,0
172459,BLM,AK,AKAFS,,80709,TORMENT,0,8562,Natural,0,0,B,2.00000000000,1,11,1,1982,6/27/1982,6/27/1982,6/28/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.89950000000,-151.41930000000,4.00000000000,1,0
172460,BLM,AK,AKAFS,,80710,CEM SW 17,0,8563,Natural,0,0,B,2.00000000000,1,11,1,1982,6/27/1982,6/28/1982,6/29/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.29960000000,-145.01910000000,6.00000000000,1,0
172461,BLM,AK,AKAFS,,80711,GAL NW 25,0,8564,Human,0,0,NR,0.00000000000,6,16,1,1982,6/27/1982,6/27/1982,6/28/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.04940000000,-157.46920000000,0.00000000000,2,8
172462,BLM,AK,AKAFS,,80712,DCK SE 70,0,8565,Natural,0,0,B,2.00000000000,1,11,1,1982,6/27/1982,6/29/1982,6/30/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.06610000000,-155.68600000000,7.00000000000,1,0
172463,BLM,AK,AKAFS,,80714,FYU E 37,0,8567,Natural,0,0,C,3.00000000000,1,11,1,1982,6/27/1982,6/28/1982,6/29/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.48310000000,-141.61920000000,40.00000000000,1,0
172464,BLM,AK,AKAFS,,80717,FYU E 53,0,8570,Natural,0,0,B,2.00000000000,6,16,1,1982,6/27/1982,6/29/1982,6/29/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.71640000000,-142.66930000000,5.00000000000,1,0
172465,BLM,AK,AKAFS,,80718,DCK SW 57,0,8571,Natural,0,0,C,3.00000000000,6,16,1,1982,6/27/1982,6/28/1982,6/29/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.18270000000,-157.70270000000,10.00000000000,1,0
172466,BLM,AK,AKAFS,,80719,FYU E 90,0,8572,Natural,0,0,C,3.00000000000,1,11,1,1982,6/28/1982,6/29/1982,6/29/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.74970000000,-141.50260000000,12.00000000000,1,0
172467,BLM,AK,AKAFS,,80720,B2K RV 1,0,8573,Natural,0,0,B,2.00000000000,6,16,1,1982,6/28/1982,6/28/1982,6/29/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.69970000000,-142.28600000000,1.00000000000,1,0
172468,BLM,AK,AKAFS,,80721,211019,0,8574,Human,0,0,B,2.00000000000,6,16,1,1982,6/28/1982,6/28/1982,6/29/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.44960000000,-148.66920000000,1.00000000000,9,24
172469,BLM,AK,AKAFS,,80723,SCHOONER,0,8576,Human,0,0,NR,0.00000000000,6,16,1,1982,,,9/3/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.48270000000,-150.03550000000,0.00000000000,2,8
172470,BLM,AK,AKAFS,,80724,202016,0,8577,Human,0,0,NR,0.00000000000,1,11,1,1982,6/27/1982,6/27/1982,6/28/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.09950000000,-146.10220000000,0.00000000000,4,11
172471,BLM,AK,AKAFS,,80725,MILITARY-S,0,8578,Natural,0,0,NR,0.00000000000,6,26,2,1982,6/29/1982,,6/30/1982,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.71620000000,-147.83570000000,0.00000000000,1,0
172472,BLM,AK,AKAFS,,80729,203018,0,8582,Human,0,0,NR,0.00000000000,6,16,1,1982,,,7/3/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.46610000000,-150.31890000000,0.00000000000,9,26
172473,BLM,AK,AKAFS,,80732,202020,0,8585,Human,0,0,NR,0.00000000000,3,13,1,1982,,,7/4/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.04960000000,-146.00220000000,0.00000000000,9,26
172474,BLM,AK,AKAFS,,80733,213028,0,8586,Human,0,0,NR,0.00000000000,6,16,1,1982,,,7/4/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.33300000000,-142.98560000000,0.00000000000,9,26
172475,BLM,AK,AKAFS,,80734,ENA E 40,0,8587,Human,0,0,NR,0.00000000000,6,16,1,1982,,,7/4/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.48270000000,-150.01880000000,0.00000000000,2,8
172476,BLM,AK,AKAFS,,80735,DEVALI,0,8588,Natural,0,0,G,7.00000000000,6,16,1,1982,,7/15/1982,7/20/1982,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.84950000000,-149.96900000000,6100.00000000000,1,0
172477,BLM,AK,AKAFS,,80736,202022,0,8589,Human,0,0,NR,0.00000000000,6,16,1,1982,,,7/11/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.11620000000,-145.83550000000,0.00000000000,9,26
172478,BLM,AK,AKAFS,,80737,211025,0,8590,,0,0,NR,0.00000000000,7,37,3,1982,,,,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.96620000000,-147.36910000000,0.00000000000,0,0
172479,BLM,AK,AKAFS,,80739,204002,0,8592,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/7/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.48270000000,-154.10220000000,0.00000000000,1,0
172480,BLM,AK,AKAFS,,80741,TETLIN S,0,8594,Human,0,0,NR,0.00000000000,6,16,1,1982,,,7/7/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.03300000000,-142.63550000000,0.00000000000,2,8
172481,BLM,AK,AKAFS,,80743,OHMER LK 2,0,8596,Human,0,0,B,2.00000000000,6,16,1,1982,,,7/8/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.44940000000,-150.31890000000,2.00000000000,2,8
172482,BLM,AK,AKAFS,,80745,KAL NW 20,0,8598,Natural,0,0,C,3.00000000000,1,11,1,1982,,,7/10/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.61600000000,-158.96920000000,10.00000000000,1,0
172483,BLM,AK,AKAFS,,80746,FAI N 39,0,8599,Natural,0,0,B,2.00000000000,1,11,1,1982,,,7/8/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.41620000000,-147.61920000000,1.00000000000,1,0
172484,BLM,AK,AKAFS,,80747,FYU SE 97,0,8600,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/10/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.38300000000,-142.75240000000,0.00000000000,1,0
172485,BLM,AK,AKAFS,,80748,FYU SE 78,0,8601,Natural,0,0,NR,0.00000000000,1,11,1,1982,,,7/8/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.66630000000,-143.33580000000,0.00000000000,1,0
172486,BLM,AK,AKAFS,,80749,CHICKEN,0,8602,Natural,0,0,NR,0.00000000000,1,11,1,1982,,,7/8/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.11630000000,-142.05230000000,0.00000000000,1,0
172487,BLM,AK,AKAFS,,80750,NELSONBLUF,0,8603,Natural,0,0,B,2.00000000000,6,16,1,1982,,,7/9/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.66640000000,-142.93600000000,1.00000000000,1,0
172488,BLM,AK,AKAFS,,80751,TSG N 39,0,8604,Natural,0,0,C,3.00000000000,6,16,1,1982,,,7/9/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.38310000000,-141.23570000000,60.00000000000,1,0
172489,BLM,AK,AKAFS,,80752,CHANDALAR,0,8605,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/8/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.93300000000,-146.20270000000,0.00000000000,1,0
172490,BLM,AK,AKAFS,,80753,213025,0,8606,Natural,0,0,B,2.00000000000,6,16,1,1982,,,7/8/1982,AKCC,Delta Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.58300000000,-144.61900000000,2.00000000000,1,0
172491,BLM,AK,AKAFS,,80754,213022,0,8607,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/8/1982,AKCC,Delta Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.09960000000,-146.23570000000,0.00000000000,1,0
172492,BLM,AK,AKAFS,,80755,204003,0,8608,Natural,0,0,B,2.00000000000,6,16,1,1982,,,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.83270000000,-156.58570000000,4.00000000000,1,0
172493,BLM,AK,AKAFS,,80756,213019,0,8610,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/8/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.34960000000,-143.10220000000,0.00000000000,1,0
172494,BLM,AK,AKAFS,,80757,213015,0,8611,Natural,0,0,B,2.00000000000,6,16,1,1982,,,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.61600000000,-157.61900000000,2.00000000000,1,0
172495,BLM,AK,AKAFS,,80758,MCG SSW 51,0,8612,Natural,0,0,C,3.00000000000,1,21,2,1982,,,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.29940000000,-155.45230000000,15.00000000000,1,0
172496,BLM,AK,AKAFS,,80759,DENALI 2,0,8613,Natural,0,0,E,5.00000000000,6,16,1,1982,,7/11/1982,7/21/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.49950000000,-150.88560000000,610.00000000000,1,0
172497,BLM,AK,AKAFS,,80760,213018,0,8614,Natural,0,0,B,2.00000000000,6,16,1,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.61600000000,-160.66930000000,5.00000000000,1,0
172498,BLM,AK,AKAFS,,80761,204005,0,8615,Natural,0,0,F,6.00000000000,6,16,1,1982,,7/12/1982,7/12/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.46600000000,-156.05240000000,1200.00000000000,1,0
172499,BLM,AK,AKAFS,,80762,MCG SW 41,0,8616,Natural,0,0,B,2.00000000000,1,21,2,1982,,,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.36600000000,-156.55240000000,1.00000000000,1,0
172500,BLM,AK,AKAFS,,80763,GMT NE 40,0,8617,Natural,0,0,B,2.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.79940000000,-159.91930000000,1.00000000000,1,0
172501,BLM,AK,AKAFS,,80764,MCG WNW 11,0,8618,Natural,0,0,B,2.00000000000,1,11,1,1982,,7/10/1982,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,63.03270000000,-156.10240000000,1.00000000000,1,0
172502,BLM,AK,AKAFS,,80765,204010,0,8619,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/8/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,63.03270000000,-157.51900000000,0.00000000000,1,0
172503,BLM,AK,AKAFS,,80766,REINDEER,0,8620,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/10/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.54950000000,-151.05230000000,0.00000000000,1,0
172504,BLM,AK,AKAFS,,80767,213016,0,8621,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.71600000000,-157.70240000000,0.00000000000,1,0
172505,BLM,AK,AKAFS,,80768,204007,0,8622,Natural,0,0,NR,0.00000000000,6,26,2,1982,,,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.63270000000,-157.70240000000,0.00000000000,1,0
172506,BLM,AK,AKAFS,,80769,GMT ENE 52,0,8623,Natural,0,0,B,2.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.68270000000,-159.30270000000,4.00000000000,1,0
172507,BLM,AK,AKAFS,,80771,FAI SE 90,0,8625,Natural,0,0,NR,0.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.81630000000,-144.58570000000,0.00000000000,1,0
172508,BLM,AK,AKAFS,,80772,204013,0,8626,Natural,0,0,E,5.00000000000,6,16,1,1982,,7/12/1982,7/17/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,63.43280000000,-153.55230000000,300.00000000000,1,0
172509,BLM,AK,AKAFS,,80773,KOY NE 15,0,8627,Natural,0,0,C,3.00000000000,1,11,1,1982,,,7/10/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.06600000000,-160.56930000000,25.00000000000,1,0
172510,BLM,AK,AKAFS,,80774,GMT NE 12,0,8628,Natural,0,0,C,3.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.49930000000,-160.83600000000,25.00000000000,1,0
172511,BLM,AK,AKAFS,,80776,MCG SW 80,0,8630,Natural,0,0,C,3.00000000000,1,11,1,1982,,,7/12/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,61.86600000000,-157.26910000000,15.00000000000,1,0
172512,BLM,AK,AKAFS,,80777,213020,0,8631,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/9/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.53300000000,-144.51910000000,0.00000000000,1,0
172513,BLM,AK,AKAFS,,80778,204008,0,8632,Natural,0,0,NR,0.00000000000,6,26,2,1982,,,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.76600000000,-156.58570000000,0.00000000000,1,0
172514,BLM,AK,AKAFS,,80779,204012,0,8633,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/9/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,63.04930000000,-157.35240000000,0.00000000000,1,0
172515,BLM,AK,AKAFS,,80780,MCG SW 65,0,8634,Natural,0,0,B,2.00000000000,1,11,1,1982,,7/10/1982,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.26600000000,-157.50240000000,2.00000000000,1,0
172516,BLM,AK,AKAFS,,80781,CEM E 47,0,8635,Natural,0,0,NR,0.00000000000,6,26,2,1982,,,7/10/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.38300000000,-142.33570000000,0.00000000000,1,0
172517,BLM,AK,AKAFS,,80782,CEM E 40,0,8636,Natural,0,0,C,3.00000000000,6,16,1,1982,,7/10/1982,7/12/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.16630000000,-142.85240000000,10.00000000000,1,0
172518,BLM,AK,AKAFS,,80783,WEIN LAKE,0,8637,Natural,0,0,NR,0.00000000000,6,16,1,1982,,,7/9/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.29950000000,-151.23570000000,0.00000000000,1,0
172519,BLM,AK,AKAFS,,80784,UNK E 15,0,8638,Natural,0,0,C,3.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.89930000000,-160.21910000000,33.00000000000,1,0
172520,BLM,AK,AKAFS,,80785,UNK NW 17,0,8639,Natural,0,0,NR,0.00000000000,1,21,2,1982,,,7/8/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.04930000000,-160.16910000000,0.00000000000,1,0
172521,BLM,AK,AKAFS,,80786,60 MILE,0,8640,Natural,0,0,B,2.00000000000,1,11,1,1982,,7/10/1982,7/11/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.59970000000,-143.06890000000,2.00000000000,1,0
172522,BLM,AK,AKAFS,,80787,RAINOUT 1,0,8641,Natural,0,0,B,2.00000000000,1,21,2,1982,,,7/9/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.56630000000,-142.53560000000,5.00000000000,1,0
172523,BLM,AK,AKAFS,,80788,RAINOUT,0,8642,Natural,0,0,NR,0.00000000000,1,21,2,1982,,,7/9/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.53300000000,-142.50220000000,0.00000000000,1,0
172524,BLM,AK,AKAFS,,80789,213015,0,8643,Natural,0,0,D,4.00000000000,6,16,1,1982,,7/11/1982,7/14/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.24930000000,-157.91910000000,290.00000000000,1,0
172525,BLM,AK,AKAFS,,80790,KAL SW 31,0,8644,Natural,0,0,D,4.00000000000,1,11,1,1982,,7/12/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.09930000000,-159.93580000000,100.00000000000,1,0
172526,BLM,AK,AKAFS,,80791,KAL SW 32,0,8645,Natural,0,0,C,3.00000000000,1,11,1,1982,,7/13/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.03260000000,-159.91910000000,60.00000000000,1,0
172527,BLM,AK,AKAFS,,80792,UNK E 16,0,8646,Natural,0,0,B,2.00000000000,1,21,2,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.83260000000,-160.43580000000,3.00000000000,1,0
172528,BLM,AK,AKAFS,,80793,LADUE,0,8647,Natural,0,0,C,3.00000000000,1,11,1,1982,,,7/12/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.43300000000,-142.33560000000,10.00000000000,1,0
172529,BLM,AK,AKAFS,,80794,MCG NE 34,0,8648,Natural,0,0,B,2.00000000000,1,11,1,1982,,7/10/1982,7/12/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,63.31610000000,-154.76900000000,5.00000000000,1,0
172530,BLM,AK,AKAFS,,80795,KAL NW 14,0,8649,Natural,0,0,B,2.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.51600000000,-158.96920000000,4.00000000000,1,0
172531,BLM,AK,AKAFS,,80796,213016,0,8650,Natural,0,0,B,2.00000000000,6,16,1,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.06600000000,-157.93580000000,1.00000000000,1,0
172532,BLM,AK,AKAFS,,80797,204011,0,8651,Natural,0,0,NR,0.00000000000,6,26,2,1982,,,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.71600000000,-157.66900000000,0.00000000000,1,0
172533,BLM,AK,AKAFS,,80798,213017,0,8652,Natural,0,0,C,3.00000000000,6,16,1,1982,,,7/10/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.21600000000,-157.83580000000,40.00000000000,1,0
172534,BLM,AK,AKAFS,,80799,MCG SW 8,0,8653,Natural,0,0,NR,0.00000000000,1,11,1,1982,,7/11/1982,7/11/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.88270000000,-155.40230000000,0.00000000000,1,0
172535,BLM,AK,AKAFS,,80800,202028,0,8654,Human,0,0,NR,0.00000000000,6,16,1,1982,,,7/10/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,61.53290000000,-144.45210000000,0.00000000000,4,11
172536,BLM,AK,AKAFS,,80801,CEM W 1,0,8655,Natural,0,0,B,2.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.63300000000,-145.01910000000,1.00000000000,1,0
172537,BLM,AK,AKAFS,,80802,MCG SW 14,0,8656,Natural,0,0,B,2.00000000000,1,11,1,1982,,7/10/1982,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.74940000000,-155.86900000000,2.00000000000,1,0
172538,BLM,AK,AKAFS,,80803,204015,0,8657,Natural,0,0,B,2.00000000000,6,16,1,1982,,7/10/1982,7/10/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.36600000000,-154.95230000000,2.00000000000,1,0
172539,BLM,AK,AKAFS,,80804,IAN E 23,0,8658,Natural,0,0,C,3.00000000000,6,16,1,1982,,7/10/1982,7/11/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.01610000000,-159.50280000000,70.00000000000,1,0
172540,BLM,AK,AKAFS,,80805,DCK 514,0,8659,Natural,0,0,NR,0.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.76610000000,-156.88600000000,0.00000000000,1,0
172541,BLM,AK,AKAFS,,80806,DCK 513,0,8660,Natural,0,0,NR,0.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.78280000000,-156.91940000000,0.00000000000,1,0
172542,BLM,AK,AKAFS,,80807,DENNISON,0,8661,Natural,0,0,NR,0.00000000000,1,11,1,1982,,7/10/1982,7/10/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.49920000000,-142.53490000000,0.00000000000,1,0
172543,BLM,AK,AKAFS,,80808,DCK SW 40,0,8662,Natural,0,0,B,2.00000000000,6,26,2,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.43280000000,-157.45270000000,2.00000000000,1,0
172544,BLM,AK,AKAFS,,80809,DCK SE 70,0,8663,Natural,0,0,D,4.00000000000,1,11,1,1982,,7/11/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.33280000000,-154.96930000000,125.00000000000,1,0
172545,BLM,AK,AKAFS,,80810,DCK NW 16,0,8664,Natural,0,0,B,2.00000000000,1,11,1,1982,,,7/10/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.11610000000,-157.41940000000,2.00000000000,1,0
172546,BLM,AK,AKAFS,,80811,DCK NW 17,0,8665,Natural,0,0,B,2.00000000000,6,16,1,1982,,,7/10/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.11610000000,-157.25280000000,4.00000000000,1,0
172547,BLM,AK,AKAFS,,80812,BTT SE 37,0,8666,Natural,0,0,B,2.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.24950000000,-150.66930000000,1.00000000000,1,0
172548,BLM,AK,AKAFS,,80813,DCK S 17,0,8667,Natural,0,0,C,3.00000000000,1,11,1,1982,,,7/10/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.71610000000,-156.91940000000,15.00000000000,1,0
172549,BLM,AK,AKAFS,,80814,BTT SE 37,0,8668,Natural,0,0,B,2.00000000000,6,26,2,1982,,,7/10/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.36620000000,-151.75270000000,4.00000000000,1,0
172550,BLM,AK,AKAFS,,80815,SW 173 45,0,8669,Natural,0,0,B,2.00000000000,6,16,1,1982,,7/10/1982,7/10/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.19950000000,-152.16930000000,1.00000000000,1,0
172551,BLM,AK,AKAFS,,80816,DCK SW 35,0,8670,Natural,0,0,B,2.00000000000,6,16,1,1982,,7/10/1982,7/10/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.49940000000,-157.28600000000,2.00000000000,1,0
172552,BLM,AK,AKAFS,,80817,DCK SE 32,0,8671,Natural,0,0,NR,0.00000000000,6,26,2,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.51610000000,-156.63600000000,0.00000000000,1,0
172553,BLM,AK,AKAFS,,80818,DCK SE 43,0,8672,Natural,0,0,NR,0.00000000000,1,11,1,1982,,7/10/1982,7/10/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.38280000000,-156.46930000000,0.00000000000,1,0
172554,BLM,AK,AKAFS,,80819,204016,0,8673,Natural,0,0,B,2.00000000000,6,16,1,1982,,7/10/1982,7/11/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.53270000000,-154.76890000000,2.00000000000,1,0
172555,BLM,AK,AKAFS,,80820,DCK S 32,0,8674,Natural,0,0,NR,0.00000000000,6,26,2,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.49940000000,-157.08600000000,0.00000000000,1,0
172556,BLM,AK,AKAFS,,80821,DCK SE 47,0,8675,Natural,0,0,NR,0.00000000000,1,21,2,1982,,,7/9/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.38280000000,-156.38600000000,0.00000000000,1,0
